time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-03-20 14:00:03.200,"[3.5909290313720703, 10.580801010131836, 3.204399585723877]","[-0.8320900201797485, -0.5107380151748657, -0.2136140018701553, 0.033780999481678, -0.7892166972160339, -0.9890927672386168, 2.6186320781707764]","[2.625, -44.25, -4.375]","[0.0530580095946788, -0.7417474985122681, 0.4319340884685516]","[-46.875, -58.125, 31.6875]","[-2.020400047302246, 1.5834999084472656, 0.9805999994277954]","[-0.1633802652359008, -0.6561216115951538, 0.3148573935031891]","[3.795399904251098, 8.193699836730957, 3.8244998455047607]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.300,"[0.8140285611152649, 7.453753471374512, 2.783154010772705]","[-0.8200569748878479, -0.5239099860191345, -0.2298019975423813, 0.0146409999579191, -0.8487892746925354, -1.0208317041397097, 2.610293388366699]","[4.375, -44.5625, -4.375]","[-0.0915774255990982, -0.0072780228219926, 0.5014330744743347]","[-45.125, -58.4375, 31.6875]","[-4.524899959564209, -0.7505999803543091, 0.4878999888896942]","[-0.3238458335399627, -0.3326422870159149, 0.2532647252082824]","[3.3873000144958496, 8.360499382019043, 3.846599817276001]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.400,"[-0.9676117897033693, 8.460619926452637, 4.155635356903076]","[-0.8068910241127014, -0.5410339832305908, -0.2370640039443969, 0.0028480000328272, -0.90618497133255, -1.0587844848632812, 2.579488515853882]","[5.8125, -44.5625, -3.125]","[-0.2178345471620559, -0.3789807856082916, 0.4301189482212066]","[-43.6875, -58.4375, 32.9375]","[-3.541800022125244, 3.120800018310547, -1.2419999837875366]","[-0.3286629617214203, 0.1025904566049575, 0.0953298807144165]","[2.9631998538970947, 8.548999786376953, 3.781899929046631]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.500,"[1.4842326641082764, 6.198434829711914, 5.613061904907227]","[0.7891600131988525, 0.564408004283905, 0.2421129941940307, 0.0070960000157356, -0.98979252576828, -1.1067583560943604, 2.515944004058838]","[8.25, -43.75, -2.5]","[-0.1280548125505447, -0.5411219000816345, 0.7363893389701843]","[-41.25, -57.625, 33.5625]","[-3.948599815368652, 0.536799967288971, -0.1580999940633773]","[-0.3909537494182586, -0.2089333683252334, 0.331176221370697]","[2.408900022506714, 8.769599914550781, 3.668799877166748]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.600,"[-0.4406576156616211, 7.971743583679199, 5.929240703582764]","[0.7598069906234741, 0.596455991268158, 0.2583279907703399, 0.0140869999304413, -1.1795262098312378, -1.152201533317566, 2.358498334884644]","[12.75, -43.875, -1.625]","[-0.1437278687953949, -0.3113842010498047, 0.7516434788703918]","[-36.75, -57.75, 34.4375]","[-3.667799949645996, 3.808199882507324, -2.655099868774414]","[-0.0284139607101678, -0.0975290015339851, 0.2269975244998932]","[1.5200999975204468, 8.95989990234375, 3.684799909591675]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.700,"[0.5781901478767395, 8.761495590209961, -0.3961063027381897]","[0.7333880066871643, 0.6280609965324402, 0.2599799931049347, 0.0094959996640682, -1.3681516647338867, -1.1841062307357788, 2.164247989654541]","[17.375, -41.625, -1.4375]","[0.0746302753686904, -0.020978856831789, 0.974661648273468]","[-32.125, -55.5, 34.625]","[2.4819998741149902, 2.214599847793579, -3.3773999214172363]","[0.169925257563591, 0.0987681820988655, 0.9653241634368896]","[0.7441999912261963, 9.082499504089355, 3.622599840164185]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.800,"[-0.0431435145437717, 10.473780632019045, 0.0370526649057865]","[-0.6935020089149475, -0.6699209809303284, -0.2649309933185577, 0.0084319999441504, -1.6706985235214231, -1.1802870035171509, 1.842797994613648]","[22.625, -39.5, -1.125]","[0.2223723977804184, -0.1833817511796951, 0.8947779536247253]","[-26.875, -53.375, 34.9375]","[2.2256999015808105, 2.7583999633789062, -1.3018999099731443]","[-0.099501222372055, 0.3655417561531067, 0.8305673003196716]","[-0.3722999989986419, 9.068300247192385, 3.714299917221069]",,,carving_short,intermediate,blue
2024-03-20 14:00:03.900,"[1.9054301977157595, 13.302682876586914, 5.586946487426758]","[-0.6582199931144714, -0.7074199914932251, -0.2558720111846924, 0.0288270004093647, -1.906664252281189, -1.159301519393921, 1.5644160509109497]","[26.375, -36.8125, -0.6875]","[-0.5620833039283752, 0.3201108276844024, 0.5259898900985718]","[-23.125, -50.6875, 35.375]","[4.371999740600586, 2.191499948501587, 0.1898999959230423]","[-0.3212453126907348, 0.7968300580978394, 1.1859338283538818]","[-1.292699933052063, 8.98799991607666, 3.703199863433838]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.000,"[2.691944599151612, 12.282217025756836, 3.5917813777923584]","[-0.6334009766578674, -0.7395439743995667, -0.224941998720169, 0.0357379987835884, -2.094417095184326, -1.170069694519043, 1.3210598230361938]","[29.125, -34.375, 0.3125]","[-0.2947860956192016, 0.2631258368492126, 1.0278069972991943]","[-20.375, -48.25, 36.375]","[2.83459997177124, 0.0707999989390373, 2.198400020599365]","[-0.3332182466983795, 0.0495324432849884, 1.016392469406128]","[-1.9126999378204343, 9.029699325561523, 3.3127999305725098]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.100,"[1.3404752016067505, 9.232673645019531, 5.104074001312256]","[-0.6094020009040833, -0.7646859884262085, -0.2053699940443039, 0.0413030013442039, -2.251469373703003, -1.1556010246276855, 1.1277920007705688]","[30.75, -33.25, 1.1875]","[-0.6921452283859253, 0.5157273411750793, 0.3147177696228027]","[-18.75, -47.125, 37.25]","[3.303299903869629, 1.333299994468689, 3.5648999214172363]","[-0.7983136177062988, 0.3854559659957886, 0.2893930375576019]","[-2.489300012588501, 8.973400115966797, 3.0741000175476074]",right,STOP,carving_short,intermediate,blue
2024-03-20 14:00:04.200,"[3.063122510910034, 10.08410930633545, 3.697758197784424]","[-0.6085649728775024, -0.7754070162773132, -0.1641920059919357, 0.0378369987010955, -2.352133750915528, -1.1980921030044556, 0.9715431928634644]","[32.1875, -32.3125, 2.6875]","[0.1401848495006561, 0.1928763389587402, 0.7364416718482971]","[-17.3125, -46.1875, 38.75]","[4.054299831390381, -2.5040998458862305, 2.122900009155273]","[-0.1908866614103317, 0.1110902056097984, 0.7411366105079651]","[-2.514699935913086, 9.133399963378906, 2.535199880599976]",left,START,carving_short,intermediate,blue
2024-03-20 14:00:04.300,"[0.4184298515319824, 13.66000270843506, 3.952118396759033]","[-0.595067024230957, -0.7866449952125549, -0.1574400067329406, 0.0479150004684925, -2.4005990028381348, -1.17096209526062, 0.8991917967796326]","[33.4375, -30.9375, 1.0]","[-0.3494498133659363, 0.0960803776979446, 0.3178942799568176]","[-16.0625, -44.8125, 37.0625]","[5.660299777984619, 0.7734000086784363, 1.6203999519348145]","[-0.0852418839931488, 0.181234985589981, 0.6538527011871338]","[-2.8163998126983643, 9.033100128173828, 2.576799869537353]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.400,"[1.3051080703735352, 11.067532539367676, 3.042283535003662]","[-0.5869550108909607, -0.7953779697418213, -0.141413003206253, 0.0534749999642372, -2.453270673751831, -1.1644675731658936, 0.8153802752494812]","[34.4375, -30.3125, 1.75]","[-0.5352575778961182, 0.9006771445274353, -0.1700299680233001]","[-15.0625, -44.1875, 37.8125]","[4.591899871826172, 1.7594999074935913, 4.078799724578857]","[-0.6869092583656311, 0.8320333361625671, 0.0422718748450279]","[-2.9933998584747314, 9.008099555969238, 2.462100028991699]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.500,"[2.494758129119873, 16.85080337524414, 6.220232009887695]","[-0.5892750024795532, -0.7973870038986206, -0.1106650009751319, 0.068411000072956, -2.461505174636841, -1.1800341606140137, 0.7410048246383667]","[34.9375, -30.125, -0.4375]","[-0.2383770644664764, 0.8231845498085022, 0.0413643047213554]","[-14.5625, -44.0, 35.625]","[3.7278997898101807, 1.7197999954223633, 3.6330997943878174]","[0.0137531943619251, 0.153606429696083, 0.6040584444999695]","[-2.9041998386383057, 9.067399978637695, 2.3488998413085938]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.600,"[0.5383793115615845, 10.265283584594728, 3.4010400772094727]","[-0.5936740040779114, -0.7945039868354797, -0.0915059968829155, 0.0891039967536926, -2.410881996154785, -1.1864548921585083, 0.734165370464325]","[33.4375, -30.3125, -1.3125]","[-0.2404889166355133, 0.5206840634346008, -0.4147425889968872]","[-16.0625, -44.1875, 34.75]","[3.140300035476685, 0.4211999773979187, 2.488499879837036]","[-0.5585228204727173, 0.4910658299922943, -0.3855781257152557]","[-2.7381999492645264, 9.09119987487793, 2.4539999961853027]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.700,"[0.4874786138534546, 10.880621910095217, 4.206803798675537]","[-0.6108160018920898, -0.783627986907959, -0.0630180016160011, 0.0941179990768432, -2.3813669681549072, -1.2389508485794067, 0.715621292591095]","[32.875, -32.1875, -2.375]","[0.165230318903923, 0.6018418669700623, -0.6525087952613831]","[-16.625, -46.0625, 33.6875]","[3.442999839782715, 4.212500095367432, -0.5637999773025513]","[0.3923500180244446, 0.7436847686767578, -0.4831769466400146]","[-2.315199851989746, 9.271599769592283, 2.201499938964844]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.800,"[0.740172266960144, 8.949775695800781, 5.484503269195557]","[-0.6185470223426819, -0.7747520208358765, -0.0614200010895729, 0.1156930029392242, -2.254612684249878, -1.2352465391159058, 0.8091062903404236]","[31.0625, -33.6875, -4.5625]","[-0.207746535539627, 0.3210009634494781, -0.964137315750122]","[-18.4375, -47.5625, 31.5]","[-1.166700005531311, 5.057899951934815, 0.8015999794006348]","[0.0482409000396728, 0.6097831130027771, -1.2300556898117063]","[-2.039999961853028, 9.259699821472168, 2.5030999183654785]",,,carving_short,intermediate,blue
2024-03-20 14:00:04.900,"[2.9000678062438965, 8.768495559692383, 4.761492729187012]","[-0.6512140035629272, -0.7459129691123962, -0.0489629991352558, 0.1309009939432144, -1.9968352317810056, -1.2823230028152466, 1.0275862216949463]","[28.125, -35.5625, -5.625]","[0.2665117681026459, 0.2647140920162201, -0.3690673112869262]","[-21.375, -49.4375, 30.4375]","[1.8000999689102173, 0.2383999973535537, 1.4900000095367432]","[0.1534668058156967, 0.337616503238678, -0.7121990323066711]","[-1.152899980545044, 9.401399612426758, 2.54040002822876]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.000,"[2.836228847503662, 7.863353252410889, 3.487595319747925]","[-0.6750159859657288, -0.721360981464386, -0.0385809987783432, 0.1500090062618255, -1.7321348190307615, -1.295282006263733, 1.2501955032348633]","[25.375, -36.75, -7.0]","[0.3561868071556091, 0.0917694121599197, -0.4573984444141388]","[-24.125, -50.625, 29.0625]","[2.2035000324249268, -0.5616999864578247, -1.0738999843597412]","[0.4477642178535461, 0.0510159730911254, -0.5657833814620972]","[-0.4284999966621399, 9.436699867248535, 2.6331000328063965]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.100,"[2.7520008087158203, 10.845503807067873, 3.232469320297241]","[-0.7246829867362976, -0.6643189787864685, -0.050960998982191, 0.1758300065994262, -1.2209995985031128, -1.2373511791229248, 1.7412688732147217]","[22.1875, -38.625, -8.9375]","[0.1616174876689911, 0.1064825356006622, -0.8933991193771362]","[-27.3125, -52.5, 27.125]","[-2.394399881362915, -0.3619999885559082, 1.927199959754944]","[0.3301639258861542, -0.0145734995603561, -0.593202531337738]","[1.0999000072479248, 9.266499519348145, 3.015300035476685]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.200,"[-1.8006407022476196, 7.7259931564331055, 2.151783943176269]","[-0.7536720037460327, -0.6320300102233887, -0.0407649986445903, 0.1756490021944046, -0.9616864323616028, -1.217872142791748, 1.98582661151886]","[18.75, -39.0, -8.875]","[-0.36966073513031, 0.4692143201828003, -1.1434524059295654]","[-30.75, -52.875, 27.1875]","[-0.6937999725341797, 0.7023999691009521, 2.496000051498413]","[-0.3395014405250549, 0.3587000668048858, -0.8430812954902649]","[1.939199924468994, 9.202199935913086, 2.779899835586548]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.300,"[4.536399364471436, 10.064505577087402, 2.0262703895568848]","[-0.760496973991394, -0.6240209937095642, -0.0450560003519058, 0.1738120019435882, -0.920504093170166, -1.2039680480957031, 2.035621166229248]","[15.5625, -40.8125, -8.8125]","[0.1346696019172668, -0.1955292373895645, -0.022951079532504]","[-33.9375, -54.6875, 27.25]","[-3.149199962615967, -1.7697999477386477, 1.7704999446868896]","[-0.1289972811937332, -0.0824668034911155, -0.2034704834222793]","[2.1292998790740967, 9.154199600219728, 2.799299955368042]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.400,"[0.3604327142238617, 9.332157135009766, 3.612390518188477]","[-0.7741659879684448, -0.6060699820518494, -0.0564329996705055, 0.1736660003662109, -0.855131208896637, -1.1650208234786987, 2.116987705230713]","[14.4375, -41.0625, -9.3125]","[0.1197819486260414, -0.1827359646558761, -0.2550275027751922]","[-35.0625, -54.9375, 26.75]","[1.8535000085830688, -1.841599941253662, 1.6877999305725098]","[0.1887922585010528, -0.2531251013278961, -0.1505695581436157]","[2.539799928665161, 9.010299682617188, 2.9212000370025635]",left,STOP,carving_short,intermediate,blue
2024-03-20 14:00:05.500,"[2.2101449966430664, 9.713937759399414, 4.388140678405762]","[-0.7879459857940674, -0.588998019695282, -0.0612520016729831, 0.1687279939651489, -0.7797216773033142, -1.137358784675598, 2.20607328414917]","[12.875, -41.5, -9.375]","[0.0205774325877428, 0.0370358861982822, 0.0310843139886856]","[-36.625, -55.375, 26.6875]","[0.3563999831676483, -3.5748000144958496, 1.928999900817871]","[0.2835287451744079, -0.3971671164035797, 0.0494975373148918]","[2.928799867630005, 8.899799346923828, 2.895699977874756]",right,START,carving_short,intermediate,blue
2024-03-20 14:00:05.600,"[1.5446431636810305, 7.799370765686035, 6.190591812133789]","[-0.8042539954185486, -0.5687940120697021, -0.0631909966468811, 0.1601690053939819, -0.6885172724723816, -1.1076858043670654, 2.312044858932495]","[10.5, -42.5, -8.9375]","[-0.4401720464229584, 0.1655968427658081, -0.5342103838920593]","[-39.0, -56.375, 27.125]","[-5.8638997077941895, 0.2777999937534332, -0.0278999991714954]","[-0.1831024885177612, 0.0669159218668937, -0.4099254906177521]","[3.382799863815308, 8.773699760437012, 2.783599853515625]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.700,"[-0.7110300064086914, 5.547671794891357, 5.745701313018799]","[-0.8147370219230652, -0.5497890114784241, -0.0605329982936382, 0.1739840060472488, -0.6415926814079285, -1.0650297403335571, 2.334092855453491]","[7.75, -42.6875, -8.375]","[0.0731292963027954, 0.1464854776859283, -0.5924345850944519]","[-41.75, -56.5625, 27.6875]","[-5.914700031280518, 5.111099720001221, -3.569000005722046]","[-0.2456376403570175, 0.7732332348823547, -0.931342601776123]","[3.806199789047241, 8.578899383544922, 2.843400001525879]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.800,"[-3.580538272857666, 7.394357681274414, 2.315863609313965]","[-0.8293970227241516, -0.5274289846420288, -0.0912429988384246, 0.1599790006875991, -0.6433038115501404, -1.0078794956207275, 2.39705491065979]","[5.5625, -42.8125, -9.4375]","[0.0116238929331302, -0.5189213156700134, -0.9962164759635924]","[-43.9375, -56.6875, 26.625]","[-4.89330005645752, 7.416699886322021, -2.344799995422364]","[-0.1362404078245163, -0.9938079118728638, -1.4484138488769531]","[4.187299728393555, 8.293499946594238, 3.13919997215271]",,,carving_short,intermediate,blue
2024-03-20 14:00:05.900,"[0.4515943229198456, 10.38276195526123, 1.9021741151809688]","[-0.8444830179214478, -0.5059720277786255, -0.098652996122837, 0.1452829986810684, -0.5899112224578857, -0.97180438041687, 2.4826483726501465]","[3.5, -43.4375, -9.5625]","[-0.0413817577064037, -0.5582959055900574, -0.4469439089298248]","[-46.0, -57.3125, 26.5]","[-2.4665000438690186, 2.364300012588501, -2.330399990081787]","[-0.1477770209312439, -0.3713187873363495, -0.9627061486244202]","[4.594599723815918, 8.099299430847168, 3.075699806213379]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.000,"[2.4192545413970947, 10.417688369750977, 1.2577412128448486]","[-0.8499119877815247, -0.5015050172805786, -0.1134829968214035, 0.1151639968156814, -0.5795211791992188, -0.9725632071495056, 2.5595812797546387]","[1.75, -43.0625, -8.25]","[-0.2637541592121124, -0.5627290606498718, -0.1871342062950134]","[-47.75, -56.9375, 27.8125]","[-2.5518999099731445, 1.4677000045776367, -0.6413999795913696]","[-0.3542843759059906, -0.4097335040569305, -0.2285159528255462]","[4.621099948883057, 8.103499412536621, 3.024499893188477]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.100,"[2.13467025756836, 11.84035301208496, 2.7972512245178223]","[-0.8494189977645874, -0.5028669834136963, -0.1194240003824234, 0.1065300032496452, -0.5873174071311951, -0.9770401120185852, 2.5733418464660645]","[2.375, -44.3125, -7.4375]","[0.1130100712180137, -0.206228107213974, 0.1812873482704162]","[-47.125, -58.1875, 28.625]","[-4.01800012588501, 0.2368000000715255, 1.951200008392334]","[0.0686612501740455, -0.0159523095935583, 0.2418851852416992]","[4.5671000480651855, 8.128199577331543, 3.0401999950408936]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.200,"[4.5891194343566895, 10.34329605102539, 4.926932334899902]","[-0.8547890186309814, -0.4961990118026733, -0.1300079971551895, 0.0788630023598671, -0.5652751326560974, -0.9751485586166382, 2.6519949436187744]","[1.6875, -44.375, -6.5625]","[-0.3368310928344726, -0.7716274857521057, -0.1280198991298675]","[-47.8125, -58.25, 29.5]","[-3.52810001373291, 0.9238999485969543, 1.975799918174744]","[-0.2721666395664215, -0.5223596096038818, -0.2610838115215301]","[4.645999908447266, 8.117799758911133, 2.9470999240875244]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.300,"[0.9487934112548828, 10.143811225891112, 3.040597915649414]","[-0.854423999786377, -0.4985859990119934, -0.1329039931297302, 0.0608920007944107, -0.5518752932548523, -0.9896285533905028, 2.69606351852417]","[0.75, -44.3125, -5.25]","[-0.2602111399173736, -0.0762185305356979, 0.0233350526541471]","[-48.75, -58.1875, 30.8125]","[-3.643100023269653, 1.8944000005722048, 1.2666000127792358]","[-0.2502802014350891, -0.2343453615903854, 0.0797789990901947]","[4.584499835968018, 8.196599960327148, 2.8225998878479004]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.400,"[1.0204949378967283, 10.010416030883787, 4.609997272491455]","[-0.8477990031242371, -0.5048030018806458, -0.1574119925498962, 0.0403829999268054, -0.6093922257423401, -1.0032628774642944, 2.704810619354248]","[1.1875, -44.5625, -3.9375]","[-0.1462760418653488, -0.6311634182929993, 0.032148964703083]","[-48.3125, -58.4375, 32.125]","[-5.264100074768066, 2.22379994392395, 1.366199970245361]","[-0.1430122852325439, -0.5726774334907532, -0.0027925267349928]","[4.3225998878479, 8.26919937133789, 3.0172998905181885]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.500,"[0.6778751015663147, 9.192843437194824, 4.828808307647705]","[-0.839074969291687, -0.5144829750061035, -0.1750990003347396, 0.0244970005005598, -0.6621204018592834, -1.0251668691635132, 2.70108699798584]","[2.0625, -44.5625, -3.6875]","[-0.0762010738253593, -0.5872334837913513, 0.2136283069849014]","[-47.4375, -58.4375, 32.375]","[-1.6405999660491943, 3.1203999519348145, -1.3537999391555786]","[-0.1657539159059524, -0.4086164832115173, 0.0401076674461364]","[4.013799667358398, 8.382699966430664, 3.1287999153137207]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.600,"[0.5284769535064697, 9.011545181274414, 2.332574844360352]","[-0.8258489966392517, -0.5325800180435181, -0.1852329969406128, 0.0043109999969601, -0.7061827182769775, -1.0718019008636477, 2.700216293334961]","[3.125, -44.6875, -3.25]","[-0.2540501356124878, -0.5877221822738647, 0.3736924529075622]","[-46.375, -58.5625, 32.8125]","[-3.2958998680114746, 0.371999979019165, -0.1424999982118606]","[-0.3285058736801147, -0.4423536956310272, 0.1748470813035965]","[3.570499897003174, 8.610799789428711, 3.045300006866455]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.700,"[1.905832409858704, 9.651907920837402, 2.913628578186035]","[0.805558979511261, 0.5596550107002258, 0.194362998008728, 0.0090619996190071, -0.7936838269233704, -1.13183331489563, 2.6437387466430664]","[5.25, -44.375, -1.75]","[-0.0701447799801826, -0.550162672996521, 0.8093440532684326]","[-44.25, -58.25, 34.3125]","[-3.461899995803833, -0.3940999805927276, 1.0688999891281128]","[-0.1458920687437057, -0.572659969329834, 0.4253541827201843]","[2.922499895095825, 8.876899719238281, 2.971299886703491]",,,carving_short,intermediate,blue
2024-03-20 14:00:06.800,"[0.737797200679779, 8.276152610778809, 3.4856321811676025]","[0.7812979817390442, 0.5902199745178223, 0.2002429962158203, 0.0333850011229515, -0.8865541219711304, -1.2100838422775269, 2.592477560043335]","[8.3125, -44.5, 0.3125]","[-0.573794424533844, -0.3030589818954468, 0.6018244028091431]","[-41.1875, -58.375, 36.375]","[0.8424999713897705, -0.9378999471664428, -0.0832000002264976]","[-0.5873730778694153, -0.4973141252994537, 0.5654343366622925]","[2.187700033187866, 9.17549991607666, 2.681999921798706]",,,carving_short,intermediate,blue
